ID,地域,緯度,経度,ジャンル1,サブジャンル1,ジャンル2,サブジャンル2,ジャンル3,サブジャンル3,名称,概略,郵便番号,住所,電話番号,Fax番号,E-mail,開館時間,休館日,料金,備考,リンク
3975,金沢市,36.571091,136.669493,文化・芸術,寺院・文化財等の解説文,,,,,観音院,"長谷山と号し、高野山真言宗に属する。開基などは定かではないが、本尊の十一面観音は、行基作といわれる大和長谷寺(現奈良県桜井市)の十一面観音菩薩の末木を天平年間、野々市の里に住んでいた芋掘藤吾郎が賜り、彫り刻んだものと伝えられている。慶長六年(一六〇一)、この観音像が当初あった石浦村から卯辰山へと移された折、加賀藩二代藩主・前田利長が観音堂と山王社を造営した。元和二年(一六一六)には、三代藩主・前田利常夫人(徳川二代将軍・徳川秀忠の娘)の発願により、当地に医王院が造営された。元和三年(一六一七)、利常の次男・利次が同院に参詣した折、猿楽を奏させたことがはじまりとなった。毎年四月一・二日の両日には、神事能が催されることとなり、庶民の娯楽となった。明治二年(一八六九)神仏混淆の禁止で、観音院の仏像、仏器を観音院の別当であった医王院(現在の観音院)へ移され現在に至る。和算の大家関孝和、顕微鏡を製作した松田東英、歌舞伎俳優中村芝加十郎等の墓がある。",,金沢市東山1-38-1,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3976,金沢市,36.573735,136.666818,文化・芸術,寺院・文化財等の解説文,,,,,實相寺,"黎明山と号し、真宗大谷派に属する。安永三年(一七七四)、真宗東派願楽寺第五世・智清の三男であった覚円が独立し、文化元年(一八〇四)に本願寺より寺号が許可された。明治一三年(一八八〇)、菊田霊明が彦三町に寺院を創設した際に譲り受け、寺号公称が許可され、昭和三九年(一九六四)、当地に移転した。本尊は二尺一寸の阿弥陀仏の立像である。寺宝には、宗祖大師真影一幅、蓮如法主画像一幅などがある。三味線の祖である越中屋与兵衛の墓がある。",,金沢市東山1-4-25,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3977,金沢市,36.573952,136.669454,文化・芸術,寺院・文化財等の解説文,,,,,蓮昌寺,"普香山と号し、日蓮宗に属する。天正一〇年(一五八二)の創建。日蓮宗・大本山京都妙顕寺の門末として、加越能三国の触頭をつとめた寺格をもち、加賀藩三代藩主・前田利常の生母である寿福院の帰依所でもあった。金沢三大仏の一つに数えられる、丈六の釈迦如来立像を安置する。なお当山は、泉鏡花の絶筆小説『縷紅新草』の舞台として知られ、鏡花はこの寺の石段から眺めた金沢の景観を「荒海ながら、日和の穏かさに渚の波は白菊の花を敷流す・・・・・・この友禅をうちかけて、雪国の町は薄霧を透して青白い。」と表現する。また山内には、俳人秋之坊の碑や利常の正室として珠姫(天徳院)入輿の際、警固の命を承けて将軍家から派遣された甲賀五三家の一・多羅尾家の墓などもある。附記この山門は、金沢城の表門と同型の高麗門。普通の屋根以外に左右の控柱の上にも屋根があるのが特色である。",,金沢市東山2-11-23,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3978,金沢市,36.576779,136.670331,文化・芸術,寺院・文化財等の解説文,,,,,月心寺,"光巖山と号し、曹洞宗に属する。開山は、慶安三年(一六五〇)、宝円寺七代目・ 傑外雲英和尚が、卯辰山下に創立し、二世龍澤和尚をもって寺主とした。明暦元年(一六五五)、元如来寺町に移り、万治元年(一六五八)、さらに油木山蓮昌寺跡の当地に移った。裏千家の祖・仙叟宗室の墓や歌碑がある寺として知られている。茶室・直心庵は天保(一八三〇～一八四三)の頃の一井庵の古材が使用されており、仙叟の命日である二三日には、毎月、追善茶会が催されている。仙叟宗室居士、大樋長左衛門代々の墓などがある。",,金沢市山の上町1-43,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3979,金沢市,36.575587,136.672723,文化・芸術,寺院・文化財等の解説文,,,,,九万坊寺,"奈良にある金峯山寺を祖とし建立された当寺は、うっそうとした山林の急斜面の山腹にある。九万坊大権現霊像が祀られ、春と秋の二回の大祭(五月二三日・一〇月二三日) には、県内外からの多くの参拝客で賑わう。坊の中には、仏像経典の焼却の碑がある。当寺には、悩む女性の信者が多く参詣した。",,金沢市東山2-25-55,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3980,金沢市,36.569656,136.673524,文化・芸術,寺院・文化財等の解説文,,,,,卯辰山三社,"卯辰山三社とは、愛宕神社、卯辰山天満宮、豊国神社の三社をいう。卯辰山天満宮は、慶応三年(一八六六)一四代藩主・ 慶寧が庶民のための福利を図らんとして卯辰山開拓時に、 守護神として兼六園にあった竹沢御殿の天満宮をこの地に移した。豊国神社は旧郷社で主祭神は豊臣秀吉と愛宕大神、江戸時代は卯辰山王または卯辰観音と称していた。明治元年(一八六八)の神仏分離令の際、秀吉を主神とし豊国神社と改称した。後に村社である愛宕社を合祀し、明治一九年(一八八六)、氏子地の殿町に移ったが、明治四〇年(一九〇七)、現在地に移り、村社・卯辰神社を合併した。寺宝の刀は、 県指定文化財になっている。 ",,金沢市東御影町,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3981,金沢市,36.570277,136.675226,文化・芸術,寺院・文化財等の解説文,,,,,覚林寺,"臥龍山と号し、浄土真宗本願寺派に属する。文明三年(一四七一)蓮如上人が北陸巡化の砌、八代慧燈大師が上人から六字の名号直筆と自作の木造を授けられた。上人の信徒覚林が一字を五宝町(笠市町)に建立し、覚林寺と称した。歴代住職の教化で一時は盛んであったが、後、留守寺となった。享保九年(一七二四)五月一日海林法師が五世を相続、再興した。明治一一年(一八八七)、寺号を名乗ることを許され、明治一五年(一八八二)、五宝町から現在地に移った。以後、向山の蓮如さんと親しまれ、昭和二〇年まで御開帳の四月二五日が市内の休日とされ、多くの善男善女の参詣による蓮如忌法要が営まれてきている。",,金沢市末広町21,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3982,金沢市,36.569918,136.675085,文化・芸術,寺院・文化財等の解説文,,,,,善妙寺,"立向山と号し、日蓮宗に属する。創建、慶応四年(一八六八)開山、道樹院日教上人、慶応三年、加賀藩主・前田斉泰が卯辰山開発の折に、庚申塚土中より、日月天子像が出現した。藩主これを立像寺・日教上人に託し、祭祀させたのが当寺のはじまりである。後、明治一二年(一八七九)に束京芝、日本榎、承教寺塔頭、善妙院を移し身延未となる。 大正一〇年(一九二一)に市の卯辰山公園整地計画により、約二丁下った現在地に移転。昭和一七年(一九四二)に寺号改称し、善妙寺となる。平成四年から、修理及び庫裡を新築し現在に至る。 泉鏡花ゆかりの摩耶夫人尊天安置。隣接地に、台座八メートル、身長五・三メートル、大正七年一〇月六日除幕式の日蓮大聖人の銅像がある。当寺では、毎月第二日曜日に、唱題行、御遺文に聞く会、第三火曜日には写経の集いを行ってる。",,金沢市末広町4-2,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3983,金沢市,36.572655,136.674456,文化・芸術,寺院・文化財等の解説文,,,,,宇多須神社奥宮,"養老二年(七一八)今の浅野川の川辺の小丘の中より得た古鏡の裏面に卯と辰との紋様があったので、これを卯辰山神として卯辰村字一本松のこの地に卯辰治田多聞天社として創建された。延享三年(一七四六)卯辰八幡宮の境内地(現在の宇多須神社)に遷座し、弁財天・大黒天を配し、福禄寿を賜い、知恵弁才を授け、殊に疫神消除の神として俗に“毘沙門さん”と呼ばれ親しまれている。毘沙門さんの御遷座の証しは、六月に宇多須神社から奥宮へお帰りになる『お上がり』神事、九月には宇多須神社にお帰りになる『お下がり』神事という神輿渡御行列により現在も連綿と守り伝えられている。 ",,金沢市卯辰町,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3984,金沢市,36.571821,136.668451,文化・芸術,寺院・文化財等の解説文,,,,,寿経寺,"光明山と号し、浄土宗に属する。元和九年(一六二三)、金沢如来寺五代・超誉了願呑継の創建といわれる。門前には、「七稲地蔵」が安置されている御堂が建っているが、これは、安政五年(一八五八)、領内に大飢饉が起こり、米価が高騰して、騒動が起きた事件にまつわるものである。物価暴騰に苦しんだ庶民は、同年七月一一・一二日の夜、卯辰山山頂に登り、大声を挙げて藩主に向かって生活難を直訴した。この際に、暴従として五人が処刑され、二名が牢死した。その首謀者たちの霊を供養するため、胸に稲穂を抱いた姿の「七稲地蔵尊」が建立されたものである。和算の梅沢儀三郎の墓がある。寺宝として、心岩和尚の筆による弁財天画像がある。",,金沢市東山1-31-5,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3985,金沢市,36.573743,136.670895,文化・芸術,寺院・文化財等の解説文,,,,,宗龍寺,"対巌山と号し、曹洞宗に属する。慶長一七年(一六一二)、不破源六が塩屋町において、寺領七百歩を得て開基。父の法名を冠して宗江寺と称した、僧・明庵を招いて開山した(宝円寺第四世・ 量山繁応和尚が隠棲して創立したとの説もある)。明庵長老は元和九年(一六二三)三代藩主前田利常の正室珠姫(徳川二代将軍の姫)逝去の節、剃髪の儀式、亡骸の番の役を勤めた。そのお礼に、亡骸の廻りに立ててあった屏風一双と机一脚を賜っている。のちに跡継ぎに関する争議が起こって分散したが、万治三年(一六六〇)、岡島市郎兵衛が請うて寺を小立野に建立し、禄一五〇〇〇石を領し人持組頭岡島一元(宗龍宗竜居士)の法名を冠して宗龍寺に改め、当地に転じた。学徳ある詩人として著名な仏后惟宗、詩人賀古群吾郎の墓がある。",,金沢市鶯町41-1,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3986,金沢市,36.574269,136.670918,文化・芸術,寺院・文化財等の解説文,,,,,広昌寺,"幽玄山と号し、曹洞宗に属する。開山は、慶長元年(一五九六)、羽咋市永光寺中興の僧・久外香良と伝えられている。慶安二年(一六四九)、林道上人が金沢塩屋町に移したが、寛文一〇年(一六七〇)、加賀藩の命により寺地を当地に賜った。年中行事として、毎月一回、秋葉講など行っている。画師・福島元興、明治の女子新聞記者である岡田愛子の墓などがある。",,金沢市鶯町48,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3987,金沢市,36.574871,136.66957,文化・芸術,寺院・文化財等の解説文,,,,,本蔵寺,"遊四方山と号し、日蓮宗に属する。元和八年(一六二二)、加賀国河北郡車村の宝乗寺第一九世・日運上人が、京都の妙顕寺より曼荼羅を授かり、同所に建立した。文政五年(一八二二)、現在地に移った。約一五〇坪の境内には、本堂・庫裡・山門などがある。 ",,金沢市東山2-11-44,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3988,金沢市,36.576112,136.66879,文化・芸術,寺院・文化財等の解説文,,,,,常福寺,"久栄山と号し、日蓮宗に属する。開山は、妙成寺誌によれば、正保四年(一六四七)日條上人高道町に建立とある。初め卯辰山にあったが、 明治元年三月五日、焼失したため、長久寺の客殿を移し、明治二年(一八六九) 今の地で再建された。境内は約二〇〇坪で、本堂・庫裡・ 山門などがある。",,金沢市東山2-14-1,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3989,金沢市,36.576537,136.669123,文化・芸術,寺院・文化財等の解説文,,,,,全性寺,"妙具山と号し日蓮宗に属する。開山は、大永二年(一五二二)日仁上人の創建といわれる。当初は越中放生津(現富山県新湊市)にあったが、その後、二代藩主・前田利長に従い、越中富山、守山(富山県高岡市) と移転した。天明六年(一七八六)、現在地に移った。当寺の不動明王は、一〇代藩主・前田重教の守本尊で、重教が世嗣となった宝暦三年(一七五三)、重教の生母実成院から預けられたものである。本堂には、摩耶夫人も安置されている。紅殻塗りの山門には、大小多数のわらじがかけられている。これは、健康や健脚を願って奉納されたものである。泉鏡花の『夫人利生記』の舞台でもあり、「俗に赤門寺と言ふ。・・・・・・門も朱塗りだし、金剛神を安置した右左の像が丹であるから、いづれにも通じて呼ぶのであらう」と、山門や金剛神、わらじに関する記述がある。能楽師諸橋権之進・宝生紫雪・服部弥五郎・相馬勝之の墓がある。",,金沢市東山2-18-10,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3990,金沢市,36.576935,136.669837,文化・芸術,寺院・文化財等の解説文,,,,,妙圓寺,"教徳山と号し、日蓮宗に属する。開山は、寺記によれば天正一四年(一五八六)、日相の創建とある。延宝町絵図によると、屋敷はほぼ三〇間四方であった。境内は四二〇坪で、本堂・庫裡・山門などがある。基地は二四六坪である。当寺には、守護神として、開運の神九曜星を祀る。明治時代に繁栄をきわめた。藩校の明倫堂で書を講じた河野四郎右衛門の墓がある。",,金沢市山の上町1-36,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3991,金沢市,36.577207,136.669357,文化・芸術,寺院・文化財等の解説文,,,,,本法寺,"松倉山と号し、日蓮宗に属する。開山は、天正一五年(一五八七)、日随が越中新川郡松倉に創建したと伝えられる。後に、金沢の浅野川下堀川に、加賀藩三代藩主・前田利常の内意をえて祈祷所に命ぜられ、寺地を給った。その後、当地に寺領二二〇歩あまりを拝領し、移転した。年中行事には、無縁施餓鬼会・最上稲荷大明神大祭などがある。刀工三代信綱・信友系の墓などがある。",,金沢市山の上町1-34,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3992,金沢市,36.579198,136.671467,文化・芸術,寺院・文化財等の解説文,,,,,乗光寺,"横根山と号し、真宗大谷派に属する。開山は、天和元年(一六八一)、越中(現小矢部)の乗光寺一五代・円春が岩根馬場に建立し、旅屋と称した。天明三年(一七八三)当地に移り、現在の寺号を称する。本尊は、安阿弥の手によるといわれる一尺二寸の阿弥陀仏である。寺宝には、宗祖大師真影一幅、琢如法主画像一幅などがある。",,金沢市山の上町9-23,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3993,金沢市,36.572743,136.666068,文化・芸術,寺院・文化財等の解説文,,,,,円長寺,"藤嶋山と号し、真宗大谷派に属する。開山は、越前国藤島村(福井県福井市)超願寺の僧・道清によるもので、天正一四年(一五八六)、大鋸屋町に創建したことが当寺の起こり。その後、慶長元年(一五九六)、当地において建立した。由来によれば、加賀藩三代藩主・前田利常が卯辰山周辺に鷹狩りを行った際、たびたび小休憩所としてこの寺を利用したと伝えられている。その縁により没後、利常の位牌を守り、現在も安置されている。そのため剣梅鉢の袈裟使用などが許されている。六角造りの一切経蔵は、慶応元年(一八六五)閏五月御輪堂として建立され、現在も一切経が大切に保管されている。",,金沢市東山1-4-40,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3994,金沢市,36.574449,136.666765,文化・芸術,寺院・文化財等の解説文,,,,,即願寺,"常護山と号し、真宗大谷派に属する。開山である念西は、信州高森の郷士・高森壱岐守秀知と称し、天正一三年(一五八五)、越中国新川郡黒崎村に住んでいたが、同一七年(一五八九)金沢に移った。文禄四年(一五九五)、金沢中町において本寺を創建し、即願寺と号した。万治四年(一六六一)、現在地に移った。本尊は三尺三寸の阿弥陀如来である。寺宝には、聖徳太子木像、蓮如上人御筆二軸、蓮如法主画像一幅、親鸞筆月影歌一軸などを有する。",,金沢市東山2-1-24,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3995,金沢市,36.573452,136.668851,文化・芸術,寺院・文化財等の解説文,,,,,慈雲寺,"雨寳山と号し、法華宗真門流に属する。当寺は、天正五年(一五七七)、鹿島郡所口(七尾) において、建立された。元和元年(一六一五)能登七尾より金沢の当地へと移った。天正一三年(一五八五)七尾城の守将となった富田治部左衛門景政と今井彦右衛門の菩提寺として建立された。開山は、雨寳院日祐である。加賀藩初代藩主・前田利家の金沢城入城に伴い、前田家兵法指南役で、景政の養子、冨田越後守重政も金沢へ移った。寺蔵の毘沙門天は加賀藩九代藩主・前田重靖の守本尊で、毎年一〇月、金沢城内に迎えられ、拝礼するのが習わしであったといわれる。冨田流剣法の冨田重政・郷土史家冨田景周など富田家一門の石室や五輪塔の墓がある。",,金沢市東山2-10-10,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3996,金沢市,36.575501,136.668957,文化・芸術,寺院・文化財等の解説文,,,,,円光寺,"妙法山と号し、日蓮宗に属する。起こりは、大永元年(一五二一)、能登滝谷(現羽咋市)妙成寺六代・日存上人によって創建されたといわれるが、旧地は定かではない。後の加賀藩二代藩主・前田利長が守山在城時代に、寺地を賜った。また富山、高岡と利長に従って移り、後に寛永一三年(一六三六)、当地に寺を移した。この寺には、利長が高岡在城の頃に守本尊として信仰した観世音菩薩像が安置されている。今も、宗祖御会式、観世音祭礼を勤修している。",,金沢市東山2-14-8,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3997,金沢市,36.575954,136.66862,文化・芸術,寺院・文化財等の解説文,,,,,長久寺,"妙光山と号し、日蓮宗に属する。開基は、文禄二年(一五九三)越中砺波郡今石動本行寺僧日統建立。玉泉院(二代藩主前田利長正室) の祈祷所であった。玉泉院逝去後は三代藩主前田利常側室妙雲院(古和)の菩提所となる。妙雲院は加賀八家本多政長に嫁いだ春姫の生母である。政治結社忠告社を起こした杉村寛正の墓がある。",,金沢市東山2-14-60,,,,,,,"卯辰山山麓寺院群（「心の道」掲載分）妙光山日蓮宗に属する",
3998,金沢市,36.576271,136.668429,文化・芸術,寺院・文化財等の解説文,,,,,蓮華寺,"妙法山と号し、日蓮宗に属する。開山は、正保二年(一六四五)、能登滝谷(現羽咋市)妙成寺一七世・日伝の創建といわれる。はじめは、浅野川塩屋町の近辺にある勘解由町にあったが、次いで卯辰山の上小川町に移り、明治八年、当地に転じた。寺宝には、大曼荼羅、虚空蔵菩薩がある。この虚空蔵菩薩像は、寺記によれば、行基菩薩の作で、今日までの約一三〇〇年の間に、奈良より京都・金沢を経て、能登の七尾に至り、藩政の初期再び金沢に着いて当寺に安置されたとある。京都においては、今昔物語に出典の嵐山の真言宗法倫寺の虚空蔵菩薩は、平安朝より「一三参り」として都人の間に厚く信崇され、特に在京の絵画・彫刻・陶芸・漆芸などの関係者によって、深く信仰されていた。 よって今も、 絵画や工芸関係者による参詣が多い。",,金沢市東山2-17-1,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
3999,金沢市,36.576387,136.668496,文化・芸術,寺院・文化財等の解説文,,,,,妙泰寺,"大谷山と号し、日蓮宗に属する。慶長一五年(一六一〇)、越前脇本妙泰寺の住職・本妙院日仁上人が建立した。元和元年(一六一五)、豊臣秀吉の養女となった加賀藩初代藩主・前田利家の娘・豪姫と宇喜多秀家の間に生まれた子女・理松院を葬った。理松院は二代藩主・前田利長の夫人である玉泉院の養女になった関係で、 玉泉院より大衆免村領二反が下賜された。また、寛永六年(一六二九)には、三代藩主・前田利常からも寺領が認められたという。境内に五輪の理松院の墳墓があり、昔この墳墓に歯痛で難儀する人が、食箸を供えて祈願すると平癒するということで、 祈願する人が絶えなかった。寺宝には妙顕寺第三一世日貞・日蓮曼荼羅などがある。年中行事として、御会式、稲荷祭礼、彼岸会、五年に一度の法華千部会ならびに法華懺法会を厳修している。",,金沢市東山2-17-15,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4000,金沢市,36.576768,136.668818,文化・芸術,寺院・文化財等の解説文,,,,,蓮覚寺,"山号は本学山。日蓮宗の寺である。慶長六年七月(一六〇一)善行院日安によって開山された。日安は、元真言宗の僧であったが、 京都の妙顕寺第十二世玄孝院日堯の教えを受けて改宗した。その後、金沢に来て卯辰山の麓に草庵を結び、布教に努めた。慶長十一年に信者の清水谷清右衛門などの助力により寺が完成した。寺号の「蓮覚寺」は、清右衛門が玄孝院日堯から授かった法号「蓮覚日就」による。所願成就の守護神「七面大明神」の画像がまつられているので、一般に「卯辰の七面さん」と呼ばれている。その画像は鎌倉時代の絵師・ 土佐信之の作といわれていたが、平成六年金沢市の調査で、室町時代に土佐派の絵師が描いたものと鑑定された。十九年に一度しか開帳されないので、平常は寛文二年(一六六二)作の胡粉極彩色木像(高さ約四十六センチ)の七面大明神を拝んでいる。墓地には、加賀藩三代藩主前田利常の母・寿福院の生家である上木家歴代の墓、辰已用水の開削者・板谷兵四郎のものと言われる墓、金城学園の創始者・加藤せむ女史の墓、明治大学法学部創立の功労者・ 尾佐竹猛氏の墓などがある。",,金沢市東山2-18-27,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4001,金沢市,36.580081,136.672298,文化・芸術,寺院・文化財等の解説文,,,,,浄教寺,"幽谷山と号し、真宗大谷派に属する。明治二年（一八六九）一二月に寺号の公称が許された。境内は約五○○坪で、本堂・庫裡・山門などがある。毎年、四月二四、二五日には蓮如忌があり、その折には、蓮如画が飾られる。加賀友禅作家の談議所栄二の墓などがある。",,金沢市山の上町34-35,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4002,金沢市,36.576049,136.669257,文化・芸術,寺院・文化財等の解説文,,,,,妙正寺,"広布山又は精進山と号し、日蓮宗に属する。開山は、永仁二年(一二九四)、日蓮大聖人の最後の直弟子・ 龍華樹院日像上人が上洛の折、石川郡大野村にいたり、民家で法談を試み、妙正寺の寺号と曼荼羅を残したのが寺の起こりといわれている。天正年間(一五九〇年頃)の兵火により、堂宇および曼荼羅の一切を消失したが、元和元年(一六一五)、能登滝谷(現羽咋市)妙成寺一五世の正覚院日條上人が寺を再興した。当寺は加賀藩一三代藩主・前田斉泰の生母、小野木八百子姫(栄操院)の祈願所であったことから、手厚い保護を受けた。寺の正面入り口にある石段は幅二間半(約四・五メートル)もあり、格の高い武将や寺社にしか使用が許されなかったという赤戸室石も敷かれている。寺宝の唐金立像釈尊像は、金沢で一番古いといわれる立姿のお釈迦様である。",,金沢市東山2-18-8,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4003,金沢市,36.568213,136.670112,文化・芸術,寺院・文化財等の解説文,,,,,静明寺,"開山は慶長一七年(一六一二)、日術上人による。守長山と号し、法華宗に属する。日術上人は越中高岡本陽寺に住し、 静明院と称していた。 本陽寺は、慶長一六年に他界した加賀藩二代藩主・前田利長の息女満姫の菩提所になったために、 日術上人は特に利長に請い寺地を金沢で拝領した。はじめは、八坂松山寺と鶴林寺の間で当寺を建立した。後年、八坂の崖崩れにあい倒壊し、天保九年(一八三八)、八代目・日修上人の時に当地に移った。この寺は徳田秋声の家の菩提寺としても知られ、秋声の小説『不安のなかに』にも登場している。昭和五七年(一九八二)に、東京で亡くなった秋声の骨を当寺院に分骨。井上靖氏の筆による徳田秋声碑が境内に建てられている。加賀藩に仕えた学者・安達幸之助の遺髪を納めた墓や、加賀宝生流能楽師・石浦辰二郎の顕彰碑、詩文をよくした小谷継成の墓もある。継成は、室鳩巣室門七弟の一人であった。",,金沢市材木町28-18,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4004,金沢市,36.571933,136.667657,文化・芸術,寺院・文化財等の解説文,,,,,西源寺,"木越山と号し、真宗大谷派に属する。開山は、元亀二年（一五七一）、欽徳が今町（現尾張町）に創設したと伝えられる。その後、当地に移る。本尊は、聖徳太子御自作と伝えられる高さ三尺の阿弥陀如像である。境内には本堂、鐘楼、山門などがある。寺宝には、聖徳太子画像一幅、七高僧画像一幅、蓮如上人画像一幅、阿弥陀画像一幅などがある。また、親鸞聖人御絵伝四幅を有する。",,金沢市東山1-23-17,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4005,金沢市,36.577937,136.670242,文化・芸術,寺院・文化財等の解説文,,,,,光覚寺,"雄徳山又は永国山と号し、浄土宗西山禅林寺派に属する。開山は、加賀藩初代藩主・前田利家の金沢城入城に際し、天正一三年(一五八五)、善等が越前府中より呼ばれ、城内の新丸の内に寺を建立したことが起こりである。二代藩主・前田利長の代に、塩屋町に移り、寛永一二年(一六三五)、当地に移転した。本尊阿弥陀如来立像は俊寛僧都の守本尊と伝えられる。寺中には受教院・心教院があり、延宝町絵図によれば、屋敷地は、幅約二七間、奥行二〇間あったと記されているが、天明期(一七八一～八九)に退転したといわれている。しかし、今も敷地に山腹を取り入れた静閑な佇まいを守っている。本堂の永国山の額は、後西院天皇の一一皇女宝鏡宮(本覚院宮) の御筆である。医師であり、明倫堂訓導の田中躬之・猛之、加賀藩に製茶を普及させた近藤一歩、鋳物業の武村弥吉等の墓がある。当寺は「飴買い幽霊」伝説の寺としても知られている。",,金沢市山の上町5-1,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4006,金沢市,36.578296,136.670973,文化・芸術,寺院・文化財等の解説文,,,,,善導寺,"妙音山と号し、浄土宗鎮西派に属する。寛永一六年(一六三九)、生蓮社良往露適上人を開山とし、開基は尾張町で薬種の商売をしていた高岡次郎兵衛(小西宗斎)で、父の法名を冠して、善導寺と号した。小西宗斎は能登富来海岸の海中より白髭明神の面を拾い上げ、加賀藩三代藩主・前田利常に献上したところ、喜んだ利常は褒美に寺地を与えたという。面は「泡吹の面」として、現在、尾山神社に奉納されている。明治一六年一二月一五日寺は焼失したが、幸いに本尊阿弥陀如来像だけ焼失を免れた。俳人・館屋如柳、陶工・松屋圧平の墓などがある。",,金沢市山の上町13-51,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4007,金沢市,36.571713,136.670276,文化・芸術,寺院・文化財等の解説文,,,,,東山蓮如堂,"真宗大谷派金沢別院の飛地境内の仏堂である。卯辰山中腹にある子来町の、卯辰山の稜線がなだらかになって開ける山腹に建つ。この寺でなんと言っても目を引くのが、卯辰山頂上を見据えてそびえ立つ蓮如上人の立像。この蓮如上人像は、大正末期から七年間の年月をかけて建立されたもので、昭和七年(一九三二)に完成した。右手には杖、左手にはお数珠を持ち、笑みをたたえた蓮如上人像は、六一歳の折のご巡化のお姿を建立したものと伝えられている。その後、金沢・河北の門信徒により御堂が建てられ、毎年春の四月二五日には蓮如忌が、秋の一〇月には報恩講が執り行われている。",,金沢市子来町55-6,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4008,金沢市,36.571816,136.669359,文化・芸術,寺院・文化財等の解説文,,,,,宝泉寺,"摩利支天山と号し、真言宗に属する。本尊の摩利支天は、加賀藩初代藩主・前田利家の守本尊といわれている。慶長六年(一六〇一)、金沢城の鬼門に当たる向山の中腹に一〇〇〇〇坪の地を寄進され、同一一年(一六〇六)、二代藩主・前田利長の命により、加賀藩重臣であった冨田越後守重政が当地に堂宇を建立、本尊を安置したことが起こりといわれており、加賀藩諸士が多く参詣したという。境内からは東山の黒瓦を冠した美しい町並みや、遠くには、日本海も望むことができる。日本文学研究家であるドナルド・キーン氏も、「落陽の光景が金沢一の寺」と絶賛している。また、境内には、泉鏡花の小説の題材にもなった、複雑に枝分かれした五本松が立っている。通称、宝泉坊さん、五本松の名で知られている。",,金沢市子来町57-1付近,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4009,金沢市,36.573054,136.671406,文化・芸術,寺院・文化財等の解説文,,,,,持名寺,"寳珠山と号し、真宗大谷派に属する。当寺は昔から合掌造りの真宗道場として、また蓮如上人由縁の旧蹟として知られている。文明七年(一四七五)五月、上人北国巡錫の折、二俣から卯辰山麓の八兵衛という者の家を足がかりとして教化された。そのため上人の「川越の名号」や書幅が寺宝として現在に至っている。",,金沢市卯辰町ヌ-19,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
4010,金沢市,36.574888,136.668782,文化・芸術,寺院・文化財等の解説文,,,,,来教寺,"毘沙門山または卯辰山と号し、天台真盛宗に属する。開山は、寛永九年(一六三二)、西養寺七代日・ 真運上人の弟子・正林で、毘沙門天を祀ったことにはじまる。本堂内陣は、珍しく神社様式をとっており、左側の内陣は金毘羅大権現が中心となり、右側の内陣は阿弥陀仏が祀ってあり、馬頭観音不動明王毘沙門天が配されている。金沢出身の蓮田修吾郎氏寄贈の作品である多宝塔が安置されている。六地蔵菩薩が立ち、学業向上・開運出世・病気平癒を願って祈願に訪れる人も多い。人相おみくじも行っている。",,金沢市東山2-14-22,,,,,,,卯辰山山麓寺院群（「心の道」掲載分）,
